"species","decimalLongitude","decimalLatitude","dataSplit","Occ[1]_or_Bg[0]","ELEV","EVIM","EVISD","FC","HP","PDQ","PWQ","PrecipASTM","PrecipASTSD"
"Anopheles gambiae",7.37966006043084,9.45476836683612,"Training",0,621,2968.22875976562,1394.10192871094,12,1.4238178730011,0.0119417477399111,0.882831871509552,24.9242877960205,1.49075973033905
"Anopheles gambiae",-2.15146510415825,10.4249488736938,"Training",0,244,2804.26416015625,1367.5732421875,11,0.0940658897161484,0.00359842949546874,0.510486304759979,27.1507873535156,1.72722983360291
"Anopheles gambiae",11.9251353981142,8.45763840145463,"Training",0,599,2836.61352539062,1053.50610351562,8,0.918328404426575,0.0120514128357172,0.978403508663177,24.012825012207,1.61768054962158
"Anopheles gambiae",15.4105987005276,-3.99301143655205,"Training",0,686,3124.40380859375,946.054443359375,25,0.11711061000824,0.0430976562201977,0.757547497749329,23.7814769744873,0.931800961494446
"Anopheles gambiae",10.0027406900821,1.64840854776844,"Training",0,279,3728.8564453125,1486.80993652344,92,0.0656526237726212,0.473230957984924,1.18187832832336,24.4729671478271,0.91208279132843
"Anopheles gambiae",10.9010559742093,6.90355295991411,"Training",0,716,4354.54248046875,965.202880859375,56,0.126453280448914,0.051470872014761,1.09396910667419,23.5446319580078,1.26335918903351
"Anopheles gambiae",13.3804061584002,-3.22046029220243,"Training",0,487,2609.99145507812,1582.33532714844,91,0.0618623495101929,0.0376419126987457,0.735602259635925,24.6659164428711,0.904381692409515
"Anopheles gambiae",7.28982853201813,36.6467720173745,"Training",0,82,1658.18823242188,604.737487792969,2,0.137095004320145,0.0349127873778343,0.245234847068787,14.4147176742554,3.87460446357727
"Anopheles gambiae",11.9341185509555,-4.80149519226677,"Training",0,65,2241.43017578125,1088.32568359375,18,10.2240762710571,0.0276690032333136,0.492270559072495,26.3785533905029,0.797566831111908
"Anopheles gambiae",35.0567539643884,7.04728340537451,"Training",0,789,4309.80419921875,1532.51745605469,58,0.0418766885995865,0.0286838412284851,0.280733942985535,25.1770343780518,1.38808727264404
"Anopheles gambiae",2.42994284489023,14.3505866653308,"Training",0,294,999.402160644531,214.003860473633,0,0.116318494081497,5.33784259459935e-05,0.180730804800987,29.8330078125,1.93713653087616
"Anopheles gambiae",4.88234357055736,46.9773977848404,"Training",0,196,3586.23364257812,989.682983398438,1,1.22404265403748,0.198392480611801,0.271580934524536,11.5683269500732,7.2065281867981
"Anopheles gambiae",15.3117840192736,-6.75083935882337,"Training",0,1025,3511.79272460938,1075.16613769531,38,0.0652311891317368,0.0395291782915592,0.697439908981323,22.0244274139404,0.815341114997864
"Anopheles gambiae",14.036176315813,41.0664832152816,"Training",0,6,3893.92529296875,929.253784179688,0,5.35122537612915,0.0893932059407234,0.458934962749481,13.0687770843506,5.14655113220215
"Anopheles gambiae",-5.70879362930177,35.2274338684531,"Training",0,477,3698.63647460938,415.928161621094,81,0.19292850792408,0.0143956914544106,0.385140538215637,13.7089252471924,3.5427508354187
"Anopheles gambiae",10.9459717384156,12.589888708441,"Training",0,343,1919.828125,707.583068847656,0,1.12736308574677,1.50250734805013e-05,0.294414550065994,27.9735546112061,1.58859300613403
"Anopheles gambiae",9.39188629687566,5.43031589394507,"Training",0,228,4256.66943359375,1472.73779296875,70,0.789108097553253,0.280659466981888,1.23337805271149,24.913911819458,1.27297234535217
"Anopheles gambiae",16.3628129017024,-5.8525240746959,"Training",0,509,3273.32470703125,1026.18859863281,33,0.145358145236969,0.0174147319048643,0.465915471315384,25.1453113555908,1.06159329414368
"Anopheles gambiae",-13.8834627148589,13.9912605516798,"Training",0,53,2488.79663085938,1339.50244140625,1,0.0695397555828094,0.000788425211794674,0.429167330265045,28.7726249694824,1.50825381278992
"Anopheles gambiae",-6.82270458161945,14.1709236085053,"Training",0,297,1938.330078125,861.863220214844,0,0.0487091280519962,0.00151999178342521,0.397724568843842,28.3609027862549,1.6746621131897
"Anopheles gambiae",14.6021149448132,8.56543623554993,"Training",0,333,2993.0791015625,1436.373046875,17,0.0504081733524799,0.00152965309098363,0.618425488471985,26.6056632995605,1.48407340049744
"Anopheles gambiae",13.0390463504319,-15.8507731870346,"Training",0,484,1528.20666503906,369.167694091797,0,0.00589754525572062,5.32668091182131e-05,0.224762290716171,26.6950016021729,1.5172370672226
"Anopheles gambiae",12.8953159049716,-4.19962395190136,"Training",0,339,3644.4306640625,1298.25231933594,49,0.078115314245224,0.0244477856904268,0.681857049465179,25.4804992675781,0.870555698871613
"Anopheles gambiae",-7.89169976973076,16.9107852250941,"Training",0,236,1206.91821289062,237.113372802734,0,0.00414646370336413,0.00085054273949936,0.104065448045731,31.2763557434082,1.75833666324615
"Anopheles gambiae",15.5453459931467,-16.2999308290983,"Training",0,1157,2494.75244140625,704.357604980469,7,0.0214572288095951,2.86873437289614e-05,0.489172250032425,23.7770519256592,1.9860463142395
"Anopheles gambiae",-1.61247593368196,11.9341185510279,"Training",0,308,2196.08764648438,871.224243164062,1,0.609589695930481,0.000749265193007886,0.50534850358963,27.0898571014404,1.51807761192322
"Anopheles gambiae",0.60636281811211,11.3322473106625,"Training",0,220,2475.68041992188,1079.13342285156,1,0.413322240114212,0.000596904254052788,0.467805445194244,27.2486000061035,1.42066943645477
"Anopheles gambiae",9.7601955633678,10.4159657208525,"Training",0,624,3060.34814453125,1229.21850585938,7,0.4131920337677,0.000568372546695173,0.762911438941956,25.1539440155029,1.39083755016327
"Anopheles gambiae",6.72388990301802,9.15832432307405,"Training",0,257,2872.88793945312,1208.65673828125,9,0.208843991160393,0.00680631445720792,0.764443635940552,26.9072227478027,1.51224076747894
"Anopheles gambiae",14.4853339578766,-9.02357702766585,"Training",0,296,4419.98388671875,1558.66064453125,89,0.0396164692938328,0.0138943176716566,0.485566556453705,25.9953422546387,0.970668256282806
"Anopheles gambiae",-15.8687394927799,14.5841486392039,"Training",0,34,2054.8671875,819.050476074219,0,1.43265914916992,0.000643032195512205,0.351020932197571,28.1684017181396,1.04247558116913
"Anopheles gambiae",-7.55932311460371,14.9344916000137,"Training",0,274,1935.35864257812,925.634704589844,0,0.0696188285946846,0.00143948604818434,0.333682894706726,28.7049045562744,1.61519372463226
"Anopheles gambiae",13.7127828135273,11.6376745072659,"Training",0,315,2332.74462890625,1133.30078125,1,0.150535419583321,4.12354711443186e-05,0.367002874612808,27.4569282531738,1.38664364814758
"Anopheles gambiae",-2.56469013485674,37.086946506597,"Training",0,675,855.941650390625,260.823852539062,0,0.032914150506258,0.0601453930139542,0.162746131420135,11.2612142562866,4.33496141433716
"Anopheles gambiae",14.3416035124163,8.82594766794689,"Training",0,325,2734.08056640625,1450.00744628906,13,0.0728430226445198,0.00129918404854834,0.571856200695038,26.9132289886475,1.51642024517059
"Anopheles gambiae",9.44578521392329,40.1412184726303,"Training",0,904,3416.09423828125,499.842926025391,81,0,0.0540857389569283,0.216343581676483,10.4421453475952,4.49387216567993
"Anopheles gambiae",-7.98153129814347,38.4344194327882,"Training",0,209,3664.41333007812,1060.20104980469,1,0.000888161652255803,0.0208359621465206,0.236713439226151,12.6389789581299,3.73284769058228
"Anopheles gambiae",12.3024278174476,-1.36993080689984,"Training",0,686,3907.9501953125,1297.99438476562,95,0.0408441126346588,0.12287300080061,0.514647126197815,25.0417537689209,0.922419786453247
"Anopheles gambiae",3.28334236481103,13.6858333550765,"Training",0,243,1290.49633789062,304.64892578125,0,0.65329521894455,1.95911616174271e-05,0.236432656645775,28.8148803710938,1.57862663269043
"Anopheles gambiae",9.96680807871704,47.5702858723645,"Training",0,827,4013.06079101562,2183.47241210938,56,0.364821434020996,0.277544289827347,0.437635183334351,9.43695068359375,7.4973783493042
"Anopheles gambiae",-3.94809567241256,34.5536974053575,"Training",0,1194,2113.56469726562,180.570541381836,3,0.147131085395813,0.0358847826719284,0.14396458864212,10.8837785720825,3.82579612731934
"Anopheles gambiae",-6.6789741361591,16.5604422642844,"Training",0,338,1136.63146972656,285.529937744141,0,0.00332484277896583,0.00171514542307705,0.106684252619743,30.4552669525146,1.73132574558258
"Anopheles gambiae",14.0451594686543,12.8414169879967,"Training",0,283,3827.00048828125,544.502258300781,12,0.150710076093674,5.81657502607413e-07,0.231573686003685,28.9895572662354,1.83269655704498
"Anopheles gambiae",11.3052978520665,5.22370337859575,"Training",0,675,4360.7373046875,1285.55212402344,49,0.0883816704154015,0.101629249751568,0.620431184768677,23.8714790344238,1.20362150669098
"Anopheles gambiae",-5.5740463366827,13.2636251715366,"Training",0,282,2350.09008789062,976.176513671875,1,0.107111476361752,0.00160481443163007,0.424237191677094,27.9659557342529,1.4867308139801
"Anopheles gambiae",-8.18814381349272,15.6172112159505,"Training",0,245,1731.23828125,690.66259765625,0,0.0510867573320866,0.00156369502656162,0.234272956848145,29.8707962036133,1.67946100234985
"Anopheles gambiae",-1.60349278084069,10.7034266117733,"Training",0,242,2555.08911132812,1254.7822265625,7,0.0692014619708061,0.00365470699034631,0.556153178215027,27.0729637145996,1.75630724430084
"Anopheles gambiae",10.8022412929553,3.22944344783278,"Training",0,627,3368.57006835938,1628.24633789062,82,0.735342562198639,0.493370711803436,0.995295524597168,23.5995025634766,0.971648097038269
"Anopheles gambiae",5.01709086317643,9.34697053274082,"Training",0,186,2888.61474609375,1179.57348632812,7,0.600685715675354,0.00311536411754787,0.620029449462891,26.9403018951416,1.37985110282898
"Anopheles gambiae",-6.03218713158755,13.7756648834892,"Training",0,287,1716.00024414062,455.191314697266,0,0.311427772045135,0.00166680244728923,0.385030508041382,28.3409652709961,1.60453379154205
"Anopheles gambiae",8.43967209570089,13.6319344380288,"Training",0,445,1289.69189453125,335.582580566406,0,1.12338042259216,2.86835711449385e-05,0.234254762530327,28.0032749176025,1.55929255485535
"Anopheles gambiae",15.2848345607498,5.99625452294537,"Training",0,960,3764.27221679688,1043.62683105469,42,0.0165676902979612,0.0348884165287018,0.602627575397491,23.222204208374,1.20382535457611
"Anopheles gambiae",14.1439741499083,-14.7099127761927,"Training",0,1502,2759.51953125,806.333679199219,4,0.171512946486473,0.000273861543973908,0.613687634468079,20.7440700531006,1.19424831867218
"Anopheles gambiae",14.6021149448132,-10.2542689669205,"Training",0,692,3094.80541992188,1248.24426269531,23,0.0702498257160187,0.008206388913095,0.523752450942993,23.5396270751953,0.857538282871246
"Anopheles gambiae",4.46911853985887,45.1178851466965,"Training",0,870,3801.62573242188,1090.91467285156,56,0.0242145638912916,0.194465652108192,0.281323343515396,9.91265869140625,6.97005653381348
"Anopheles gambiae",10.8741065156855,-3.57080325301214,"Training",0,17,3331.5107421875,1448.81286621094,90,0.0292342249304056,0.0410936698317528,0.688033521175385,25.8700275421143,0.892176866531372
"Anopheles gambiae",3.26537605912849,44.3273676966643,"Training",0,938,3711.81616210938,851.313781738281,4,0.0130371190607548,0.195314854383469,0.280712306499481,8.92642021179199,6.59717893600464
"Anopheles gambiae",7.49644104736737,6.11303550988195,"Training",0,112,3549.02685546875,1248.21813964844,17,8.39053344726562,0.0989602953195572,0.821827352046967,25.9850578308105,1.36116921901703
"Anopheles gambiae",10.460881484987,6.19388388545342,"Training",0,2263,1566.43994140625,864.795166015625,46,0.795383095741272,0.139096349477768,1.2964860200882,20.2306251525879,1.22176623344421
"Anopheles gambiae",-4.23555656333325,37.383390550359,"Training",0,1424,2098.53247070312,389.926361083984,2,0.0410464145243168,0.0234405975788832,0.234120681881905,11.4081811904907,4.299241065979
"Anopheles gambiae",16.3538297488611,-14.5841486364149,"Training",0,1431,2694.45581054688,938.393981933594,13,0.0949437990784645,0.000105978178908117,0.6142937541008,20.3824100494385,1.3236095905304
"Anopheles gambiae",12.6887033896223,11.4490282975991,"Training",0,383,2498.77856445312,1183.79321289062,3,0.101607874035835,3.34905453200918e-05,0.404530316591263,26.691478729248,1.39598095417023
"Anopheles gambiae",-8.94272865215952,13.8744795647433,"Training",0,256,2634.91870117188,1394.97924804688,5,0.00615129666402936,0.00182418921031058,0.487420201301575,28.1741466522217,1.65581607818604
"Anopheles gambiae",15.257885102226,-6.39151324517238,"Training",0,884,3672.79711914062,1026.00854492188,50,0.147585496306419,0.0298651866614819,0.559707343578339,22.9395713806152,0.803191423416138
"Anopheles gambiae",14.4044855823052,-5.86150722753717,"Training",0,615,3630.97729492188,1439.95251464844,46,0.130750179290771,0.0128103950992227,0.585381925106049,25.0185375213623,0.919753849506378
"Anopheles gambiae",3.45402226879519,15.3836492420774,"Training",0,272,1166.56567382812,300.397094726562,0,0.0105466842651367,2.6193680241704e-05,0.109392121434212,30.8750152587891,1.70510983467102
"Anopheles gambiae",-10.3979994124455,15.7789079670935,"Training",0,194,1716.63171386719,743.453857421875,0,0.110792569816113,0.00176705361809582,0.203915536403656,30.3955764770508,1.67758560180664
"Anopheles gambiae",9.92189231451069,8.60136884691503,"Training",0,172,2452.9580078125,1014.49365234375,4,0.25569149851799,0.00518843065947294,0.436040461063385,26.7037601470947,1.22355878353119
"Anopheles gambiae",11.089702183876,2.59163959610228,"Training",0,610,3357.94262695312,1462.26733398438,90,0.0404430478811264,0.421509951353073,0.776498258113861,23.513355255127,0.954821825027466
"Anopheles gambiae",33.7452136495628,-4.70268051101274,"Training",0,1089,2687.41821289062,1103.65869140625,9,0.152456194162369,0.0035458414349705,0.484292596578598,23.1611309051514,1.47778117656708
"Anopheles gambiae",5.98727137003376,35.9460860957551,"Training",0,909,1766.12927246094,610.268981933594,0,0.738193213939667,0.0485889874398708,0.137037739157677,15.1084699630737,2.40625381469727
"Anopheles gambiae",3.04079723809669,34.4369164184209,"Training",0,1335,1274.49768066406,191.539749145508,0,0.0221700649708509,0.0476155169308186,0.118367269635201,17.3973960876465,0
"Anopheles gambiae",11.0447864196696,-0.615345968232774,"Training",0,592,2449.8828125,1433.06408691406,91,0.00467973574995995,0.215472653508186,1.21163487434387,24.2155818939209,0.987989485263824
"Anopheles gambiae",16.6412906397818,-2.79825210866252,"Training",0,385,4336.90673828125,801.845947265625,83,0.0132002150639892,0.0804583802819252,0.545410692691803,25.8275737762451,1.03748798370361
"Anopheles gambiae",14.1529573027496,10.1554542884555,"Training",0,435,1958.99584960938,731.750854492188,1,0.881506025791168,0.000373065646272153,0.37786591053009,26.3496761322021,1.45024132728577
"Anopheles gambiae",-2.93299940134887,16.2639982205223,"Training",0,269,1555.49560546875,471.437164306641,0,0.0064976504072547,0.000704138947185129,0.114160008728504,31.1194553375244,1.54983747005463
"Anopheles gambiae",-5.50218111395253,32.9636793524519,"Training",0,1531,3379.07080078125,358.454498291016,55,0.100516065955162,0.041604395955801,0.228298753499985,11.7529878616333,4.24034214019775
"Anopheles gambiae",1.96281889714411,15.2489019494583,"Training",0,294,1038.76538085938,187.408782958984,0,0.0419487915933132,4.73924446851015e-05,0.144451946020126,30.4469680786133,2.01686978340149
"Anopheles gambiae",-7.05626655549251,16.5963748756495,"Training",0,399,1007.40966796875,216.137786865234,0,0.00590120442211628,0.00173438433557749,0.137791395187378,30.9313869476318,1.81933724880219
"Anopheles gambiae",14.134990997067,3.31029182340425,"Training",0,623,3938.564453125,1277.30603027344,91,0.0224047601222992,0.17782025039196,0.503033459186554,23.550329208374,1.06162917613983
"Anopheles gambiae",-5.42133273838109,14.5751654863627,"Training",0,275,1569.28918457031,502.555480957031,0,0.100214935839176,0.00144466129131615,0.29100114107132,29.0627174377441,1.61027133464813
"Anopheles gambiae",7.11914862803397,7.53237365880334,"Training",0,288,3515.728515625,1237.66662597656,21,0.597241044044495,0.0206651426851749,0.58379989862442,26.2962436676025,1.24549293518066
"Anopheles gambiae",9.8859597031456,11.6197082015833,"Training",0,403,2289.31958007812,821.051940917969,0,1.57646214962006,2.37867243413348e-05,0.508897244930267,26.9243984222412,1.40704250335693
"Anopheles gambiae",8.47560470706597,40.5454603504877,"Training",0,304,3694.73095703125,839.419677734375,18,0.0117503218352795,0.0284833367913961,0.225237622857094,13.3397769927979,2.7128689289093
"Anopheles gambiae",-5.35845066849218,16.0843351636968,"Training",0,294,1258.00598144531,409.264495849609,0,0.005640949588269,0.00112234568223357,0.131128370761871,30.3728199005127,1.7737283706665
"Anopheles gambiae",14.6829633203846,-2.37604392512261,"Training",0,448,3513.31005859375,688.64111328125,36,0.0279534906148911,0.104561470448971,0.488779962062836,24.1863441467285,0.935354173183441
"Anopheles gambiae",14.5931317919719,-9.32002107142792,"Training",0,576,4393.11328125,1370.97106933594,94,0.180713340640068,0.0120408432558179,0.549599349498749,25.4079303741455,0.979789197444916
"Anopheles gambiae",1.0824699186995,9.66138088218544,"Training",0,278,2944.12622070312,977.209594726562,9,0.50798374414444,0.00984667893499136,0.677046239376068,26.1357517242432,1.51427829265594
"Anopheles gambiae",-1.20823405582474,10.7483423759797,"Training",0,164,2787.4248046875,1294.46801757812,9,0.273408651351929,0.00251073250547051,0.505166172981262,27.2242984771729,1.51494359970093
"Anopheles gambiae",5.35845067114475,43.6985469977751,"Training",0,253,2841.37670898438,394.424926757812,28,0.361740350723267,0.0851260423660278,0.259507209062576,12.5329437255859,6.04294157028198
"Anopheles gambiae",1.35196450393764,12.1227647606947,"Training",0,267,2976.99145507812,1206.32482910156,8,0.256941318511963,0.000364575476851314,0.393974423408508,27.4961090087891,1.59778594970703
"Anopheles gambiae",2.54672383182676,36.1167659997393,"Training",0,529,1877.607421875,953.736022949219,0,0.306049793958664,0.0262646898627281,0.198122456669807,11.8747148513794,4.38483428955078
"Anopheles gambiae",2.65452166592202,12.8414169879967,"Training",0,220,1985.35266113281,761.069946289062,0,0.141964107751846,6.78353972034529e-05,0.290934294462204,28.240119934082,1.52449834346771
"Anopheles gambiae",8.13424489909765,12.3203941232027,"Training",0,542,2286.99194335938,1011.85723876953,0,2.87252569198608,5.84759291086812e-05,0.457593679428101,26.4592475891113,1.40810358524323
"Anopheles gambiae",-1.45976233538034,39.3507010225982,"Training",0,539,2006.40112304688,166.974914550781,12,0.0144253298640251,0.0516437627375126,0.129869475960732,13.7820091247559,3.67536902427673
"Anopheles gambiae",9.8859597031456,14.1529573028228,"Training",0,424,1659.75671386719,574.867065429688,0,0.540003776550293,1.4474242561846e-05,0.178311541676521,28.802267074585,1.58958804607391
"Anopheles gambiae",14.000243704448,0.471615525561457,"Training",0,532,3696.13720703125,1497.984375,99,0.0086338697001338,0.196653544902802,0.538877367973328,24.3187065124512,0.974121689796448
"Anopheles gambiae",5.9423556058274,14.6021149448865,"Training",0,543,898.067077636719,413.404846191406,0,1.21748721599579,4.37785420217551e-05,0.212169304490089,28.7438812255859,1.58102202415466
"Anopheles gambiae",-5.01709086052387,15.5543291460616,"Training",0,268,1243.07641601562,336.91015625,0,0.0188273917883635,0.0013008622918278,0.184578597545624,29.6067943572998,1.58579802513123
"Anopheles gambiae",13.0120968919081,3.56182010295994,"Training",0,692,3808.30029296875,1561.17614746094,90,0.0962789952754974,0.161429554224014,0.491807162761688,23.4569759368896,1.03775024414062
"Anopheles gambiae",-2.53774067633292,38.8117118521217,"Training",0,1005,1898.98718261719,795.530578613281,0,0.00989081896841526,0.0412397421896458,0.173281416296959,11.3188056945801,4.50024271011353
"Anopheles gambiae",34.347084889928,-5.06200662466373,"Training",0,1192,3046.19213867188,1313.09387207031,13,0.0611185878515244,0.00106026919092983,0.377062439918518,23.6014995574951,1.63201582431793
"Anopheles gambiae",11.6107250486697,9.05950964182003,"Training",0,443,2768.92944335938,1036.05053710938,7,0.657664656639099,0.00115296919830143,0.285510420799255,26.7580051422119,1.31294786930084
"Anopheles gambiae",3.71453370119206,36.6916877815809,"Training",0,96,2833.6904296875,1053.32556152344,0,1.45017611980438,0.0208943821489811,0.300107389688492,14.3484230041504,3.46584987640381
"Anopheles gambiae",11.5658092844634,3.92114621661093,"Training",0,678,3623.53198242188,1415.86108398438,45,4.54201030731201,0.198640003800392,0.523945331573486,23.7112693786621,1.04584753513336
"Anopheles gambiae",-1.5046780995867,12.3832761930917,"Training",0,291,1867.2490234375,529.664672851562,1,46.3428573608398,0.000225660201977007,0.466762572526932,27.4559555053711,1.509162068367
"Anopheles gambiae",0.0494073419532768,10.0835890657253,"Training",0,190,2708.39233398438,1321.87365722656,6,0.121952928602695,0.00382045190781355,0.52933257818222,27.475959777832,1.72016453742981
"Anopheles gambiae",-3.93911251957128,12.5988718612823,"Training",0,270,2389.427734375,1067.31530761719,4,0.30772465467453,0.000770310580264777,0.466239720582962,27.6664924621582,1.60172748565674
"Anopheles gambiae",13.703799660686,8.5384867770261,"Training",0,318,3089.91772460938,1410.38562011719,16,0.119526602327824,0.000857881386764348,0.540783524513245,27.126127243042,1.53246927261353
"Anopheles gambiae",12.0329332322095,-0.273986160264339,"Training",0,270,3345.87353515625,1437.79016113281,86,0.00810963194817305,0.132797598838806,0.649458229541779,26.0423851013184,0.95464289188385
"Anopheles gambiae",12.6078550140509,10.5596961663129,"Training",0,435,2491.7568359375,1124.54028320312,4,0.120540119707584,0.000100131146609783,0.386776000261307,26.2147655487061,1.46296405792236
"Anopheles gambiae",8.98764441901845,4.79251204221457,"Training",0,109,3256.55688476562,1532.7314453125,76,0.120345219969749,0.368708372116089,1.68657279014587,25.5737342834473,1.16900396347046
"Anopheles gambiae",13.5421029095431,3.55283695011867,"Training",0,696,3994.62182617188,1464.61315917969,91,0.0275085605680943,0.175348222255707,0.522499322891235,23.1821212768555,1.03837203979492
"Anopheles gambiae",8.74509929230411,39.8537575817096,"Training",0,241,4065.81860351562,409.947967529297,75,0.00663138041272759,0.0317112654447556,0.293149709701538,12.9267301559448,3.08294129371643
"Anopheles gambiae",34.9579392831344,-1.54959386372534,"Training",0,1486,3200.67626953125,970.919494628906,13,0.0700955092906952,0.0647843480110168,0.311731368303299,22.0775756835938,1.50966608524323
"Anopheles gambiae",1.68434115906469,12.5539560970759,"Training",0,253,2299.70043945312,851.563903808594,1,0.15428738296032,0.000155118206748739,0.343615472316742,27.8780384063721,1.52433276176453
"Anopheles gambiae",11.0807190310347,7.87373346677178,"Training",0,234,3498.13159179688,1370.64709472656,23,0.231234341859818,0.00946113001555204,0.566573977470398,26.9212894439697,1.49316346645355
"Anopheles gambiae",12.014966926527,1.91790313300668,"Training",0,606,3226.11547851562,1575.34509277344,89,0.0179605539888144,0.283424317836761,0.532991468906403,24.0774250030518,0.934859812259674
"Anopheles gambiae",15.6531438272419,-15.8777226455584,"Training",0,1198,2743.798828125,827.513061523438,12,0.0307240318506956,6.47553242743015e-05,0.516359627246857,23.180025100708,1.81406033039093
"Anopheles gambiae",14.7817780016386,-16.2909476762571,"Training",0,1146,2254.63549804688,671.064880371094,3,0.0283038131892681,1.24963935377309e-05,0.426224648952484,23.8368434906006,2.02287220954895
"Anopheles gambiae",15.257885102226,-4.67573105248892,"Training",0,410,3988.24633789062,916.853698730469,32,1.66904187202454,0.0135290017351508,0.492673724889755,25.7735023498535,0.972489416599274
"Anopheles gambiae",-14.6739801648908,14.8716095301247,"Training",0,52,2209.46630859375,1119.24084472656,0,0.0244820080697536,0.00174138392321765,0.266793698072433,29.0483112335205,1.27135157585144
"Anopheles gambiae",34.877090907563,7.01135079400941,"Training",0,1003,4697.201171875,1245.23132324219,71,0.00697290431708097,0.0368917249143124,0.359511762857437,26.5031795501709,1.51787757873535
"Anopheles gambiae",15.6621269800832,-11.3951293777624,"Training",0,1480,3400.68383789062,1186.13513183594,40,0.327310562133789,0.00699575338512659,0.624029576778412,19.8840408325195,0.813923835754395
"Anopheles gambiae",8.10729544057384,48.7470788945715,"Training",0,126,3324.9482421875,1451.9443359375,40,1.11619281768799,0.206532686948776,0.280607849359512,11.4419021606445,7.4062328338623
"Anopheles gambiae",-7.35271059925446,13.9553279403147,"Training",0,333,2104.66259765625,822.292175292969,1,0.0823372453451157,0.00146610219962895,0.445360690355301,27.7328968048096,1.55140042304993
"Anopheles gambiae",36.8354182269602,10.6495276947256,"Training",0,1865,2646.3388671875,1161.85595703125,10,0.688677668571472,0.0785244703292847,1.4336359500885,17.9307498931885,1.83618688583374
"Anopheles gambiae",15.9495878710039,-14.8536432216531,"Training",0,1456,3014.017578125,853.812194824219,21,0.0460434779524803,0.000213899606023915,0.67914229631424,21.0830020904541,1.44888305664062
"Anopheles gambiae",9.22120639289151,12.6168381669648,"Training",0,378,2102.27514648438,714.370422363281,0,1.42733287811279,2.80975359601143e-06,0.363477855920792,27.5680618286133,1.53134989738464
"Anopheles gambiae",15.886705801115,-10.4069825652222,"Training",0,1252,3694.50244140625,984.775573730469,53,0.0903029590845108,0.00535955838859081,0.574433088302612,21.079309463501,0.944843292236328
"Anopheles gambiae",10.8381739043204,2.84316787565797,"Training",0,669,3325.86010742188,1614.36303710938,90,0.0912900567054749,0.488915830850601,0.911791265010834,23.2727699279785,0.952135920524597
"Anopheles gambiae",4.20860710746199,15.4195818534425,"Training",0,324,974.964477539062,219.651870727539,0,0.0179808307439089,3.97863805119414e-05,0.102805241942406,30.7065658569336,1.47886157035828
"Anopheles gambiae",9.10442540595498,-1.10043622166161,"Training",0,13,3014.70532226562,1358.38317871094,76,0.0700270906090736,0.0516453832387924,0.908426880836487,26.4318675994873,0.890634953975677
"Anopheles gambiae",-2.69943742747581,34.9489561303736,"Training",0,180,1628.71960449219,556.160400390625,0,0.862487554550171,0.013924278318882,0.12355737388134,13.226637840271,1.71051180362701
"Anopheles gambiae",8.53848677695487,48.6752136718413,"Training",0,787,3338.23315429688,955.671447753906,81,0.219146251678467,0.285285383462906,0.381361365318298,9.39665126800537,7.50729990005493
"Anopheles gambiae",-1.57654332231687,14.7458453903469,"Training",0,268,1631.37390136719,752.397338867188,0,0.0610970295965672,0.000205677235499024,0.218111962080002,29.5153980255127,1.6189432144165
"Anopheles gambiae",-6.05015343727009,32.8289320598328,"Training",0,838,1130.08447265625,284.068786621094,0,0.0737660676240921,0.0433605387806892,0.178987801074982,13.2550458908081,3.72278094291687
"Anopheles gambiae",13.3085409356701,1.20823405854598,"Training",0,494,3968.373046875,1393.73352050781,75,0.0299331787973642,0.241850927472115,0.498659014701843,24.5638904571533,0.980224132537842
"Anopheles gambiae",2.03468411987429,10.856140210075,"Training",0,323,3042.5439453125,1195.26037597656,11,0.195255935192108,0.00243759318254888,0.631520628929138,26.853328704834,1.73602616786957
"Anopheles gambiae",7.93661553658968,44.4980476006486,"Training",0,395,3297.7646484375,1608.47424316406,26,0.0679339393973351,0.279182285070419,0.421072572469711,12.0657949447632,7.5682897567749
"Anopheles gambiae",12.3832761930191,-0.211104090375414,"Training",0,286,3338.71923828125,1554.0283203125,88,0.00988602451980114,0.15423321723938,0.65343451499939,25.4957637786865,0.968490898609161
"Anopheles gambiae",11.1346179480823,2.77130265292777,"Training",0,644,3802.80151367188,1591.45788574219,87,0.16838364303112,0.436771154403687,0.831999957561493,23.1824703216553,0.976081609725952
"Anopheles gambiae",36.1886312223886,6.56219315194568,"Training",0,604,3700.28662109375,1128.14831542969,35,0.044496200978756,0.02803616784513,0.153971612453461,23.2868728637695,1.42071318626404
"Anopheles gambiae",15.9406047181626,-1.21721720859818,"Training",0,324,3745.84228515625,588.025756835938,42,0.093984566628933,0.156688630580902,0.460111409425735,25.8439083099365,1.07825040817261
"Anopheles gambiae",34.6345457808487,-4.28945548031411,"Training",0,1423,2533.83178710938,665.013061523438,10,0.236318856477737,0.00404686201363802,0.440681457519531,22.8694114685059,1.47043204307556
"Anopheles gambiae",0.696194346524827,11.5208935203293,"Training",0,217,2467.04760742188,1226.27380371094,3,0.0546121932566166,0.000752951251342893,0.461952209472656,27.1859493255615,1.45826458930969
"Anopheles gambiae",5.0260740160177,7.2269464622,"Training",0,275,4110.0859375,1545.66784667969,53,1.86258614063263,0.103686399757862,0.707571625709534,25.0354099273682,1.30487430095673
